LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
money,0.00946015705107803,0.06170886357975891,-0.002016145604164651,-0.05905002273144284,0.10128512638832343,-0.02679353426813315,0.099764270102177,-0.024384112208183657,0.048050021687322135,0.0754476465516776,0.10654590748555794,-0.28711826652131867,0.9149293885408274,0.48551558664949257,0.9818372482972453,0.5045460919740921,0.2515362314988485,0.7621969124930006,0.25876219401723083,0.7830262909610952,0.587214502702105,0.39357941744694347,0.2276189572454056,0.0009261283583838499
motion,-0.07462857749106991,0.13882723675148076,0.02373699510445756,0.11682495536079572,0.01732239968933414,-0.09871150839817074,0.11663690440860097,0.016097771414665344,0.09092285332001536,0.009446846161655515,0.22547225615156255,-0.11816477298839125,0.39874979142214617,0.11520471341247045,0.7886475671631593,0.1856086642898011,0.8449131872570336,0.26384660750719563,0.1863224883491188,0.8557538774519264,0.303573518382882,0.9150486386026067,0.009901443585034619,0.18058060329446526
negate,0.09587008595031823,-0.01797859817489787,0.042267720496761904,-0.049548136013554726,0.045781735650292116,0.049222355982432506,-0.037730441722028614,0.04227737223351692,0.020685111677856888,0.06698669135254565,0.2046208086656296,-0.06649934498041175,0.2779077722541787,0.8391161530169524,0.6330167207755415,0.5755998717845014,0.605001245415035,0.5781164468461608,0.6699692941424281,0.6329390305971669,0.8153004188089696,0.4489059139974553,0.01952937781715892,0.452220130625284
negemo,-0.010102589104481537,0.11518651766117022,-0.03159696989510971,-0.007641129915836408,0.0965477696673608,-0.028900883754823196,-0.003634773160093178,0.025881973812973236,-0.03882060554928373,0.16284572306227585,0.09338697082378779,-0.03295048918503799,0.9091762445755385,0.19189548522231067,0.7211887171538768,0.9312421702910281,0.27450924238542423,0.744116897200662,0.9672618859826312,0.7700582164360691,0.6610141343054378,0.06414492439119533,0.29060152952570834,0.7097692930274767
nonfl,0.06301295022892153,-0.06639165779125145,0.050511615150368595,-0.1702602133474997,-0.016315204940921705,0.09033371829056813,-0.05024713372448136,0.042581094571905266,-0.1927368771880563,0.009075547012002597,-0.09025162100973529,-0.14655718847135057,0.4763239710252374,0.4529543002965031,0.5681873039515408,0.05278434294224764,0.8538270801553852,0.3067303992835915,0.5702176043868813,0.6304963119425719,0.028023588203277935,0.9183757983897767,0.30717201766618274,0.09613899782020566
number,0.06163744125021856,0.22786137888245267,0.13909658349182474,0.0719828689850288,0.012239034175098033,0.017123083187303458,0.12005931903327545,0.15359231821854086,0.07854247062460269,0.004448664950021702,-0.002864075984403229,0.09520461352379608,0.48602171937913574,0.009125394390691783,0.11449432260055471,0.4157247553383928,0.8900793015470121,0.8466756624982786,0.1736424207644273,0.08104126923876359,0.37440842998574764,0.9599367611189935,0.9742007814248342,0.2812725009984165
past,0.05858130886353187,-0.10616309513196037,0.003890659645042139,-0.012081012180175441,0.11539066033425435,0.05647810096367423,-0.03964636636132785,-0.053575833548345005,0.050196888701409766,0.04245391219633174,0.2978730894045622,0.1638577545011757,0.5079407214188145,0.22930332301299244,0.9649585534130865,0.891489786016968,0.19110383998327454,0.5233176138324942,0.654262604226215,0.5449174126022798,0.5706036979205278,0.6315187058547576,0.0005775369756377882,0.062485735547418084
percept,-0.015347167511391363,-0.06660759536281893,-0.10724866113319005,0.06230167236278712,-0.030419610682259103,-0.05531782216292445,-0.03838414094651201,-0.11934435220721062,0.1696928146384168,-0.004093232906786054,0.13479583804661174,0.03996599369787689,0.8624118521448347,0.451482791631164,0.2245495781273931,0.4813255630983231,0.73117221692678,0.5319004963237675,0.6645938121849397,0.17623726569650933,0.05359054012370127,0.9631353176128671,0.1262514090585745,0.6516567357142058
posemo,-0.049173077347172064,-0.19446753878828454,-0.12738312832197352,0.048056692906739404,-0.050902989870428184,-0.029810371022113855,-0.208676180068389,-0.11420821485737036,-0.032088102854501345,-0.04039904150559915,-0.011827957940319175,-0.06318425125789512,0.5784975576996281,0.026618512951010344,0.1486674948069376,0.5871625449860369,0.5651891876963984,0.7363561495537925,0.017191457345590407,0.19572233693092247,0.7170378465518905,0.6481328702112151,0.8937492214239152,0.4751236287292896
ppron,-0.05433300074473324,0.09717230145881003,-0.02465994979038548,0.033929529208717744,0.0036182143908124716,-0.14337836718552407,0.020001000618283575,-0.005153560794377466,0.07187117199183286,0.04424536993908097,0.5533707024712571,-0.07329323295697489,0.5392403604078727,0.2714022029400652,0.7806335679265671,0.701549085901642,0.9674109473306529,0.10365304747972903,0.8213052000384651,0.9535952908987471,0.41645056234897915,0.6171825178549005,8.61846289150438e-12,0.40726528609669144
preps,-0.015311264772041526,-0.006027824935413153,-0.02068038938586137,0.23996190741053178,-0.05107269083840263,-0.09017476439250287,0.004648286161699031,-0.05611997391318137,0.3197510414413268,-0.050154490009813896,0.7402138597833302,-0.18963624069905016,0.8627305611506239,0.9457342046254268,0.8153418324070724,0.005962079604996956,0.5638915375786522,0.3075858223240249,0.9581406327926502,0.5259592593635751,0.00020861099048502012,0.5709295942720986,8.117183418847383e-24,0.030699088677607296
present,-0.03021042570004482,0.005424623329535386,-0.1219751732199596,0.07054258557888028,-0.15130459482211628,-0.1271054154996497,-0.05692183187931585,-0.1107046208875482,0.09160715903662688,-0.1394976946145469,0.3960327840811171,-0.2596177568205022,0.7329507883906454,0.9511574759037502,0.16682840298624793,0.42514022184686495,0.08572664940689523,0.14956217922906118,0.5200538893969462,0.20988050211599568,0.2999335438339579,0.11344272876057207,3.101060625220493e-06,0.0028559749363263284
pronoun,-0.04447554730918651,0.014276058934283234,-0.012518733167386161,0.0515767311191189,-0.055205920061558764,-0.17199328713932197,-0.0731440998287079,-0.011110866757906979,0.11636962387155389,-0.031368538889110745,0.6481690641469777,-0.01683115871197474,0.6153507735947061,0.8719293908689649,0.8875835888614871,0.5600456843676791,0.5327319757597544,0.05038368225387454,0.408222914825938,0.9001564557234629,0.18734050738430807,0.7231221074446228,7.669940932516741e-17,0.849258398862081
quant,0.045350561093910835,0.15239716513216506,0.012430103158923747,-0.05175577832611689,-0.08530336318524799,-0.03874929592843575,0.0927577188272548,-0.022562568295517893,-0.012324676668354255,-0.10698708577872082,0.45218025848965426,0.016390592394398613,0.6084091119450841,0.08346270653122495,0.8883743032825657,0.5586825760746633,0.3345575207686017,0.661598461676812,0.29387855081655617,0.7988770352825544,0.8893150107616896,0.2256886134344668,6.63962143096405e-08,0.8531592312460125
relativ,-0.09022785851238692,0.17720441423964153,0.0615031661472911,0.14410952796500426,0.05259953282176209,-0.12197125166072198,0.15043319922500023,0.06559487844089604,0.15621240424122293,0.018293529999102037,0.3804923056760261,-0.30553791219457144,0.3072999186968455,0.043703997833912586,0.4869740198919036,0.10188515070189129,0.5522804982705093,0.1668421447224058,0.08756722418167191,0.45840705227994993,0.07592997186530506,0.836337000832506,7.987344303847617e-06,0.0004078630453651671
relig,0.0858235637672829,-0.0016364189088229452,0.0006520073347395918,0.09098959140407094,0.08845042526029569,0.05509774456324298,0.0026076595548614346,-0.021873172082629014,0.11262312547361715,0.06697777785740767,-0.08515459525200314,-0.07421936526247205,0.3316075259698451,0.9852576441301324,0.9941258446510102,0.3032172524867734,0.3169656827440437,0.5335363823456032,0.9765098547730036,0.8048978501339972,0.20203960213482036,0.44896640799071663,0.3354042300366008,0.40134801146438726
sad,0.05730894399406257,0.029402648013776057,-0.03626528699763014,-0.04255261406112609,0.06956352763371186,0.07275734978439254,-0.054782157580884235,-0.022618147144903632,-0.10834377867024748,0.10784987796376388,0.04537026331444011,0.05655112301685388,0.5172151025935992,0.7398320587439531,0.6820780163608402,0.6307252004715975,0.4316102148119253,0.4107125209234127,0.5358865878044727,0.7983921488294242,0.21982495788536976,0.22194697167039085,0.6082532077386171,0.5227798097432856
see,-0.08131291146355905,0.042164650843391015,0.042205523429093166,0.04116518342228399,-0.011276191651067542,-0.07634387473478457,0.07304612681286937,0.047220791544443405,0.06599182933724412,-0.02434701718884745,0.17511770245014782,0.11623331964332285,0.35774016904787986,0.6338466135180283,0.6335174624845019,0.6419175779219067,0.8986786863723335,0.3879681895288808,0.40885274983552544,0.5936891412111531,0.45568598709769326,0.7833482229745103,0.04628426003411226,0.18786122324968021
sexual,-0.04150702200999159,0.00836639392189158,-0.06947016539121459,0.04182937493729275,-0.0471780544978794,-0.04414928762643607,0.058938839617844775,-0.07785512230595913,0.017734065736419675,-0.032949514833015815,0.00823094545786489,0.1448732652529179,0.639152372083795,0.9247342986357168,0.43223011987530313,0.6365493220440874,0.5940237057344634,0.6179478355894937,0.5053502574853102,0.37861616705222256,0.8412754277683635,0.7097774907110987,0.9259493273383814,0.10006390468686345
