LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
see,0.028363564306362797,0.07827522799719444,0.09201148995812489,0.024499689789892733,0.01719929779318296,0.01434077787942482,0.05964539624011125,-0.00030640285878509707,-0.06674908642649272,0.03047314466914903,0.1461693691095847,0.05787950682962352,0.7487140537746613,0.3760410009514733,0.2977963910392382,0.7820234775306978,0.8460016375484708,0.8713537837957732,0.5002512441810795,0.9972394934604125,0.4505200504564546,0.7307172792493319,0.09703196248754532,0.5130455307568764
sexual,0.16909442530399957,0.1537862417299291,0.1661290175692326,0.1788751953040394,0.13932158974786374,0.13008408662742316,0.1633501267756744,0.16010550021604247,-0.043374598363888676,0.15034098051923583,0.11103667902079696,0.2849552906097138,0.05445175162056678,0.08065373907071394,0.058889594081544636,0.04172559906491283,0.113903493627717,0.14017558270625194,0.06331353431896304,0.06881849142027396,0.6241333336289256,0.08776383948859988,0.20850803248964123,0.001016162388822092
shehe,-0.05211605595431847,0.06258895956935498,0.05620721306965176,0.035459162065210756,0.043327697841610925,-0.04225981392501378,0.022020867982874764,-0.008308988911226405,0.10470479796929988,0.002742663942695064,0.039403863333334316,0.22021781108072636,0.5559445756518128,0.4793020117031158,0.5253151388527555,0.6887751181529471,0.6245086580576269,0.6330803664962668,0.8036069779618475,0.9252492242855289,0.23580002687118753,0.9752940919477838,0.6562424750422757,0.011815552775158519
social,0.2668989693614263,0.2514785642762193,0.21862777427280145,0.19967528560897002,0.20165170015271183,0.22609984218032692,0.1870331675547302,0.13620086005279655,0.061216972294775227,0.16332404453736007,0.09674744510410811,0.09944510077486016,0.0021433927597887888,0.0039000318506747875,0.012455371432240406,0.022747591388575874,0.02141061426717882,0.009692156479995212,0.033109731994843454,0.12231243566557035,0.4890070721428651,0.06335630788767221,0.2735132591184841,0.2602965139886107
space,-0.15388958060866006,-0.07376287294519049,-0.02608043683948521,-0.007241429645577127,-0.0519154388462507,-0.16567807891679606,-0.04188963347145759,-0.017378651433506066,0.005473344855925994,-0.02763712466735088,0.37885643564808863,-0.015850999251082017,0.08044783838847933,0.40425824733468096,0.768344649349351,0.9348306941293277,0.5574684061152102,0.05958973593367137,0.6360632152692474,0.8444159142005923,0.9507193435567566,0.7549433022721407,8.799343567483463e-06,0.8579416898248842
tentat,-0.18920686992220936,-0.24561975342562586,-0.2256950234985044,-0.1255263250969454,-0.2865891758207992,-0.2994570763283286,-0.25772495790094313,-0.24424461485837407,-0.030234408006391895,-0.2801522100723122,0.14692645063111442,0.043938231888557014,0.031086145536479145,0.004851502902820014,0.009826704133895648,0.15472673100667475,0.0009474502429044519,0.0005378960483536196,0.003073258840005567,0.005102905165566173,0.7327468094317164,0.0012453894035336908,0.09529481366509512,0.6196303814892548
they,0.03006230812566811,0.08675754313443582,-0.024976059132825273,0.061771839073985035,-0.023301767725316357,0.04859763765060769,0.07714982469353798,-0.07558434779425806,0.03721312941714452,-0.0015554832064477411,0.11519044955533929,0.21503908613450398,0.7342109992257884,0.326352880868671,0.7778940353083676,0.4850695462237091,0.7924343782743779,0.5829565036245493,0.38296355681736927,0.3927204146068901,0.674235130871274,0.9859867108253355,0.19188021524749146,0.01401191915346763
time,-0.056350485895698445,-0.061299207242280246,-0.05160222610126063,-0.018047105140406205,-0.07379952583162942,-0.06416147163736283,-0.03946003110155687,0.04785297664682642,-0.17737348111975784,0.0051347215120573575,0.1936240056334946,-0.07640338641910244,0.524258166147098,0.48842243261854223,0.5598514907055354,0.8385114353989316,0.4040241176714352,0.46830751662714587,0.6557836907463809,0.588750103912953,0.04350030738015927,0.953764739171953,0.0272956564533762,0.3875973042686771
verb,-0.06485836904240971,-0.04126605159100228,-0.05940357060354672,0.07248847121547702,-0.16754181044567845,-0.0858090452523483,-0.08622275607594876,-0.03652702221709324,0.04662878012436754,-0.08898962972899373,0.4651066134633383,0.14267033323577505,0.46347953285517807,0.6411011209398547,0.501993388029123,0.4124485985647055,0.05673962270472949,0.3316896326159392,0.3293550588246317,0.6799088600273531,0.598331233041024,0.3140128647693305,2.473431486602709e-08,0.10538789982840793
we,0.1496094926622882,0.15011758621870877,0.1953803706362451,0.08882723976568613,0.1631021444876291,0.12484321554418443,0.14927300863492116,0.20207716729931283,-0.02584916153332611,0.14893984857127815,-0.04279480976055702,-0.12208644330213138,0.08933590428546165,0.08824158711346931,0.025901945382696898,0.3149002648116081,0.06372116805360618,0.15700193109003807,0.09006653976590241,0.021131816051644776,0.7703416309812925,0.09079463221974098,0.6287798721508258,0.16643884605539955
work,-0.015463206405418399,-0.06674482156497431,-0.06927895845129468,0.019416920664866076,-0.06408922181342215,-0.055169544246570966,-0.06134271976616558,0.004282374423326836,-0.04093692846718763,-0.02719192548380685,0.20336455120401065,-0.04912328759841859,0.8613819252395646,0.4505490528533268,0.4335012817447208,0.8264401746462183,0.4688096203239638,0.5330024031950948,0.48811323626002856,0.9614331443531812,0.6437667202614418,0.7587687304216537,0.02030717997308232,0.5788827398819764
you,0.013600257682390334,0.0016134097821574097,-0.023433895348047785,-0.157170676358901,-0.00733563855862844,-0.04844384766108091,-0.030220632260206545,-0.06849843645017484,-0.05324039069297644,-0.0403385446914484,-0.0630662578562203,0.09222909573632346,0.8779438819668,0.9854649085312115,0.791284250886393,0.07412677453949548,0.9339847624470557,0.5841508629044478,0.7328639752984416,0.4387123726611001,0.5474418216107634,0.6486246889993006,0.47595025738959573,0.29665037483995477
