LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
inhib,-0.12699964133815259,-0.19961156676327502,-0.15454620732225893,-0.10208126309059322,-0.14263546854873269,-0.12044197730593836,-0.14845696388155558,-0.12491053028426466,-0.035121193216482285,-0.12576071458920618,0.07308648013645715,0.08229957921625934,0.14990400861260755,0.0227918617984764,0.07914936208317436,0.2478095816604368,0.10547391126118981,0.17226527392423172,0.09185823027077598,0.15677662216199362,0.6915901110255006,0.15395179144869534,0.4085932629177623,0.35191715317149974
insight,0.003868848079717268,-0.00013874108984437218,-0.05439786982775964,-0.08067251038333503,0.026338651764159948,-0.006959438805417269,-0.03833950886413135,0.005610647631520794,-0.1215411183850388,0.1000054426681805,0.14222038131955508,0.06843437367149259,0.9651548766966298,0.9987500237836721,0.5387553534471494,0.36155150441776773,0.766116847793856,0.9373632101179197,0.6649602917087256,0.9494847166427807,0.1683545051962503,0.25760693839705884,0.10650216809755261,0.4391416563449675
ipron,-0.023715199511894935,0.04182206638083214,-0.007320179606307392,-0.16277054877592315,-0.06876939730873406,0.01971167423325129,0.015884610159923613,-0.09778653448257267,-0.014519027023982617,-0.013216496557503966,0.025130442541495896,-0.06264436250171154,0.7888370889550687,0.6366082908335735,0.9341235682515118,0.06426959067342713,0.43689930597823823,0.8238478993029053,0.857643641165997,0.2683697044601168,0.8697687937364689,0.8813624011874832,0.7765570743177096,0.47891230112521477
leisure,0.10205724682935577,0.061743305928923825,0.0912379795479556,-0.01813555192337215,-0.03512935474786402,0.06389750506037781,0.09299754200637837,0.13165961082491212,0.013601294273196183,0.05682353066629769,0.36435271072618697,0.29676599329979897,0.24792143813771833,0.4852716125160428,0.30189370380993286,0.8377308464872313,0.6915220825715529,0.47014339115664494,0.29262672173523113,0.13539530830763954,0.8779346510991843,0.5207760179159686,2.0299564416689493e-05,0.000606820315387714
money,0.07522038644024141,0.0354987572856237,0.04098747243043051,-0.033157762977299964,-0.041601601477223325,-0.014355459319343428,0.051450626240285326,0.06665961648201654,-0.07462483821821969,0.03498499377679313,0.3293260556260278,0.2772753645773206,0.39500995981262266,0.6884456013116296,0.6433570643447191,0.7080261568061725,0.6383881709049573,0.8712232171584349,0.5610066914844238,0.45112869308599346,0.398773487867373,0.6927257309335422,0.00013028390679914806,0.0014043568504485196
motion,0.07581796181043683,0.12042339489700149,0.06908080489074388,0.03976930104011754,0.09548313374861217,0.06637137688046556,0.03820607968066057,-0.05673114640872487,0.09818867122094029,-0.011307783985165453,0.11425473458666441,-0.16468655533843246,0.3912550336719828,0.17233196296985578,0.4348208767440592,0.6532598431943937,0.27986095072794864,0.45309264209806244,0.6660563668144132,0.5214551449609346,0.2663968408401279,0.8983963351995218,0.19553912194962483,0.06115322064251452
negate,-0.08417697114317212,-0.02844036092376774,-0.10259753675100722,0.08451050035415339,-0.08095191392899324,-0.01790773734163805,-0.037531118906161016,0.0062506770493628416,-0.031655449032331966,0.004091720256883073,0.09886317292522183,0.24063354789321573,0.34100223989965783,0.7480564579927622,0.245413458695588,0.3390857975710725,0.3598855561718016,0.8397417472266778,0.6716117045664532,0.9437311987682556,0.7206940448619547,0.963148931338667,0.2631099603926825,0.005819350869104972
negemo,-0.1498824513240118,-0.20187630025238207,-0.1326709861487374,-0.04298682998269783,-0.19916186384897816,-0.13175766030734698,-0.1405848717426988,-0.023103365617202522,-0.003341576311812747,-0.18645265088848423,0.26619622950190375,0.07995878088904507,0.08874667883650647,0.021263047416837565,0.1323929420454946,0.6272393629847248,0.023106413594074556,0.13510198323577421,0.11063026702800788,0.794162241069678,0.9699013941949706,0.03366863705743819,0.0022043589521881742,0.3658287725923812
nonfl,0.05482108872261517,0.08122616943563717,0.059393031749001596,0.09264150077607204,0.07685653154333957,0.07457959869374828,0.09524145148786821,0.037522930245949805,0.08072284331588012,0.06828716094112548,0.11347632697537201,0.01635201857813587,0.5355963856536787,0.3582549443435342,0.5020693834080646,0.294486460708185,0.38478025044810393,0.3990602452609777,0.2810855313769869,0.6716792119482542,0.36125104120079976,0.44012902944998433,0.19862121436400826,0.853500939350522
number,0.016838972572560854,-0.01716137699567588,0.06991279242616893,-0.08068322817027089,0.05998551025485687,-0.04808369386507966,-0.019581031925632847,0.053286268951187245,-0.14160962107553413,0.0007033487277244555,0.10295636708263226,0.005146549428115336,0.8491892465236994,0.8463369867223025,0.4292956929747739,0.36148751145339564,0.4978063917178338,0.586952273868071,0.8249966293660838,0.5470962229706338,0.1080294051949824,0.9936633018777671,0.24375754958097956,0.9536583537761342
past,-0.04206524895397057,-0.07869809638263484,-0.054079407308987804,0.02570209231414299,-0.11485516191438508,-0.0558720098000484,-0.04054942934668036,-0.05915171636264238,-0.047783266571880825,-0.08530246226723018,0.41689942250950185,0.2682257829213219,0.634647405643681,0.3734597192838589,0.5411384754913808,0.7716123064317555,0.19318551960229216,0.5277922505523738,0.6469109251221712,0.5038111462845296,0.589293803291097,0.3345626442217894,8.055251442085159e-07,0.002032433693427449
percept,-0.07498251153380801,-0.043073255675755644,0.008009418564255766,-0.08006360004475645,-0.1574044441652874,-0.06875156118933717,-0.03548710099482223,-0.04316226595338472,0.003086127592924673,-0.1220145417354665,0.523321468427006,0.2237150547475682,0.39651064235107203,0.6265465239542345,0.9279368817562411,0.36519866039469384,0.07369217901287516,0.4370185206288084,0.6885426004925351,0.6258333056358122,0.972201341043059,0.166690496338123,1.6802115378442465e-10,0.010508746222255018
posemo,0.16279766787550523,0.1294318760852155,0.16062366030823316,-0.006294877149136347,0.11708557830502765,0.13319948358928074,0.15045008945508245,0.09270663673805064,-0.01599274178445031,0.08350089804507914,0.37417790250420624,-0.15584277592033782,0.06422459458029085,0.14219158104277824,0.06791415353136013,0.9433339674588108,0.18462267061034857,0.13084445458193633,0.08753125136791559,0.2941456469516782,0.8566849076067239,0.3449079036872178,1.1573461427789913e-05,0.07663489050863935
